30077,在尊重宗教自由的任何国家都无法禁止传教工作，因为对一些人来说向他人传达信仰是他们宗教的一部分。,我们应该禁止传教工作。
30078,即使不基于法律，你也不能决定陪审团的决定。,我们应限制司法激进主义。
30079,你无法强制执行这样的要求。有些人就是不关心政治，你无法强迫他们这样做。,我们应该引入强制投票。
30080,你不能强迫别人做事,我们应该引入强制投票制。
30081,你不能强迫别人走出否认阶段。,否认大屠杀应该是一种犯罪行为
30082,你不能合法地处罚人们因为他们的观点。,否认大屠杀应该成为一种犯罪行为
30083,你不能监控人们相信和不相信的东西 - 此外，压制信息通常只会增强其可信度。,否认大屠杀应该被视为犯罪行为。
30084,你不能仅仅因为不赞同另一个国家的行为而对其施加压力。,我们应该停止使用经济制裁。
30085,你无法对一个思想主张所有权。,我们应该废除知识产权。
30086,你不能阻止孩子们祈祷。即使你告诉他们不要这样做，他们还是会祈祷。就让它自然发生吧。,我们应该禁止学校祈祷。
30087,您不能使用公共资金来推动一些人认为道德问题的研究。,我们应该补贴胚胎干细胞研究
30088,你不能禁止焚烧国旗，因为言论自由赋予了我们焚烧国旗的权利。,我们应该禁止烧国旗。
30089,你不能因为这样就禁止一个人从事传教工作，因为那样就不支持他们的宗教信仰。,我们应该禁止传教工作。
30090,你不能强迫别人以特定方式说话，这是自然演变的。,我们应该采用性别中立的语言
30091,你不能强迫别人投票，如果他们不喜欢任何一方，不投票就是他们表达这一态度。,我们应该推行强制投票制。
30092,即使对方撒谎，也不能侵犯他人的言论自由。,否认大屠杀应该是一种刑事犯罪。
30093,不能随心所欲地做任何你想做的事。,我们应该采纳自由主义。
30094,在找到一种可以测试汽车司机是否使用大麻的方法之前，你不能将大麻合法化。,我们应该合法化大麻。
30095,你不能禁止思想或意见，否则就有可能有其他人来禁止任何其他事物。,否认大屠杀应该是一种刑事犯罪。
30096,你不能阻止进步。世界上有数百万人需要更多的空间。为了讨好一些树木保护者而停止进步毫无意义。,我们应该抵制城市化。
30097,你无法收回。死刑是不可逆转的。,我们应该废除死刑。
30098,你再也分辨不出骗子和电话推销员的区别了。,我们应该禁止电话推销。
30099,你不能相信政府来管理任何事情，他们会浪费纳税人的钱,我们应该采取紧缩政策。
30100,你不能信任政府会用更多的税收款项。,我们应该实施紧缩政策。
30101,仅仅因为你到了退休年龄就不意味着你就不再合适这项工作。,我们应该结束强制退休。
30102,你不必24/7都过着高效的生活，应该允许自己适当放纵一下，参与一些无需动脑的活动。,我们应该放弃电视。
30103,你无法分清社交媒体上的真假,社交媒体带来的危害大于好处。
30104,你不需要一张纸来陪伴一个人度过一生。,我们应该放弃婚姻
30105,你必须打击他们的荷包，才能让他们坐到谈判桌前。,我们应该结束使用经济制裁。
30106,如果你给一个在“勿扰名单”上的客户打电话，可能会触犯法律。,我们应该禁止电话营销。
30107,你需要看情况。假设一个孩子遭遇事故，需要进行整形手术来修复自己，以过上正常的生活。,我们应该禁止未成年人进行整形手术。
30108,你应该有能力聘请任何律师来为自己辩护。,公共辩护律师的使用应该是强制性的。
30109,你应该有权选择如何对待自己的身体。,我们应该禁止整形手术。
30110,你应该有权利烧国旗。国旗是一个象征性物品，对他人的意义可能与你的不同。,我们应该禁止烧国旗。
30111,你不应该轻易放弃，爱的行为是特别的,应放弃独身誓言。
30112,你不应该杀害任何生物,我们应该禁止捕鲸。
30113,你应该禁止使用公共辩护律师，因为他们通常不能提供良好的服务。,公共辩护律师的使用应该是强制性的。
30114,你不应该被要求与那些做违背你国家信仰的事情的地方分享你所拥有的内容。,我们应该结束使用经济制裁。
30115,你接触性病的可能性要小得多。,应该放弃独身誓言
30116,如果双方都希望如此，为什么一个人不能帮助另一个人有尊严地结束生命，就像你不会让一只受苦的动物继续活着一样呢？,协助自杀应该是一种犯罪行为
30117,年轻成年人花费他们的一生时间训练来参加比赛。他们不会获得其他技能，所有的时间都投入到了体育运动中。然后他们没有接受过适合现实世界的培训或技能。,我们应该废除奥运会。
30118,年幼的孩子还不能知道什么是必要的，什么是不必要的。,我们应该禁止未成年人接受整容手术。
30119,年幼的孩子尚未发展出能够做出良好决策并完全理解行为后果的心智能力。零容忍政策除了惩罚他们的生理年龄之外几乎没有其他作用。,我们应该在学校实行零容忍政策。
30120,年轻绝望的女性很容易在没有完全理解对健康的影响的情况下被迫参与代孕。,代孕应该被禁止。
30121,年轻人对可能的结果不够了解，无法独立做出决定。,我们应该禁止未成年人进行整形手术。
30122,年轻人仍在发展成长，过早进行整形手术可能会阻碍他们的发展，并伤害他们的自尊心。,我们应该禁止未成年人进行整形手术
30123,年轻人没有意识到他们说的话对他人的影响，而安全空间则阻止他们对他人做任何事情。,我们应该废除安全空间。
30124,年轻人必须有犯错误和纠正的机会，因此我们必须容忍一些对学习环境有害的事情，并允许学生弥补他们的错误。,在学校应该实施零容忍政策。
30125,年轻人需要明确的界限和规则，这样每个学生都可以在一个宁静有序的学校里接受教育。,我们应该在学校实施零容忍政策。
30126,年轻人应被允许纠正造成他们困扰和创伤的身体问题。,我们应该禁止未成年人进行整形手术。
30127,应鼓励年轻人珍爱自己的肌肤，不要认为他们需要整形手术。,我们应该禁止未成年人进行整形手术。
30128,年轻人会把合法化视为使用许多毒品的许可。,我们应该合法化大麻
30129,年轻人因面部畸形或事故受伤可能会受益于整形手术，提升他们的自信心并恢复他们的外貌。,我们应该禁止未成年人进行整形手术
30130,年轻人的身体尚未完全发育，除非绝对必要，否则不应进行任何手术干预。,我们应该禁止未成年人进行整形手术。
30131,年轻人的身体仍在成长，他们的心智和心态也在发展。孩子们任意的决定会影响他们未来多年的生活。,我们应该禁止未成年人进行整容手术
30132,年轻女性被富裕的西方人剥削，以极低的报酬利用她们的身体在第三世界国家。,代孕应该被禁止。
30133,年轻员工给公司带来新的想法。他们为任何领域注入了新的活力和创新。,我们应该终止强制退休。
30134,年轻工作者需要时间积累经验。,我们应该结束强制退休。
30135,如果没有人退休，年轻工作者将无法找到工作。,我们应该终止强制退休。
30136,年轻、脆弱和绝望的女性应该受到保护，不应在没有充分考虑身心后果的情况下做出这个决定。,代孕应该被禁止。
30137,年轻人更渴望并投入到工作中，因为他们正在努力建立自己的职业生涯，所以比年长员工更有可能在工作中投入额外的时间和努力。,我们应该取消强制退休。
30138,你要么是男性，要么是女性，不能存在中间状态。,我们应该采用性别中立的语言。
30139,零容忍政策没有解决导致问题的行为的根本原因。,我们应该在学校实施零容忍政策。
30140,零容忍政策可能因缺乏灵活性而对孩子实施不合理惩罚，比如仅仅因为带了一个橡皮筋进学校就被停学，这可能被视为携带武器。,在学校里我们应该实行零容忍政策
30141,零容忍制度可能导致不成比例的处罚。,在学校里，我们应该采取零容忍政策。
30142,零容忍制度可以阻止学生在学校中的不良行为，同时也让家长参与保护孩子的安全，促使他们在教育环境中守规矩。,我们应该在学校实行零容忍政策。
30143,零容忍政策并不能改善学生的暴力行为。,学校应该采取零容忍政策。
30144,零容忍政策不接受行为上的学习曲线,我们应该在学校实行零容忍政策
30145,对于其他年轻人的欺凌行为持零容忍态度,我们应该在学校实行零容忍政策
30146,零容忍已被证明是无效的。,在学校应该采取零容忍政策。
30147,零容忍有助于学生变得更好。,我们应在学校实施零容忍政策
30148,学校必须实行零容忍政策，以避免进一步的枪击事件，并防止欺凌事件的发生。,在学校里我们应该采取零容忍政策。
30149,学校的零容忍政策将为学生和教师提供更安全的环境，并确保不容忍干扰秩序的学生。,我们应该在学校实行零容忍政策
30150,零容忍太过死板，孩子可以被塑造和理解，这样更有利于学习是非对错。,我们应该在学校采取零容忍政策。
30151,零容忍是维护秩序的唯一方式,学校应该采取零容忍政策
30152,对孩子们实行零容忍政策太严厉了。孩子们需要先从错误中学习，如果再次犯错才受到惩罚。,我们应该在学校实施零容忍政策
30153,零容忍政策导致学生因为他们无法控制的事情而受到惩罚，这是不公平的。,我们应该在学校实行零容忍政策
30154,零容忍政策不容许个别情况，即使在某些情况下可能弊大于利。,我们应该在学校实行零容忍政策。
30155,零容忍政策给人以公平的外观，这增加了对纪律体系的认可度，即使是原本持怀疑态度的家长和社区领导者也会支持。,我们应该在学校实施零容忍政策
30156,零容忍政策通过要求对不同种族/背景的学生实施相同惩罚来限制隐性偏见。,在学校应该采取零容忍政策。
30157,零容忍政策对于保障学生安全至关重要。它们限制了暴力、武器和毒品进入学校。学校应该是一个安全的学习环境，而这些政策可以保护这种环境。,我们应该在学校实行零容忍政策。
30158,零容忍政策是必要的，因为过去“男孩就是男孩”的思维定势让暴力成为教育中的一种普遍现象。,我们应该在学校实施零容忍政策。
30159,零容忍政策是非歧视性的。如果规则被违反，无论学生成绩高低，来自富裕家庭还是贫困家庭，处罚都是一样的。,我们应该在学校实行零容忍政策.
30160,零容忍政策过于严厉，并且执行不一致，通常导致有色学生被不成比例地惩罚。,在学校里我们应该采取零容忍政策。
30161,零容忍政策对学生太过严厉。,我们应该在学校实行零容忍政策。
30162,零容忍政策会影响学生的生活,在学校应采取零容忍政策
30163,零容忍政策可以带来学校更好的结果。,我们应该在学校实行零容忍政策。
30164,零容忍政策能够阻止学生欺凌和其他暴力行为。,我们应该在学校采取零容忍政策。
30165,零容忍政策并不能提高学校安全。,我们应该在学校实行零容忍政策。
30166,零容忍政策在学校中不起作用，因为它们将每个案例都视为相同。,在学校中，我们应该采取零容忍政策。
30167,零容忍政策不允许管理员行使裁量权来施加惩罚。,在学校应该采取零容忍政策。
30168,零容忍政策没有考虑到个别学生的需求。,我们应该在学校实行零容忍政策。
30169,零容忍政策对成年人无效，对孩子们更是行不通，他们在成长过程中不断测试界限。,我们应该在学校实行零容忍政策
30170,零容忍政策通过对所有违规行为采取相同的方式来强制公平惩罚。,在学校中，我们应该采取零容忍的政策。
30171,零容忍政策并未被证明能有效改善学生行为。,我们应该在学校采取零容忍政策。
30172,零容忍政策有助于减少暴力和扰乱行为。,我们应该在学校实施零容忍政策
30173,学校的零容忍政策制造了一种绝对完美主义的氛围，这是孩子们无法达到的。孩子们不够成熟的思维和心智使得他们无法遵守零容忍政策。,我们应在学校实施零容忍政策
30174,在学校实施零容忍政策可以使其变得更安全和纪律更有序，因为干扰性学生会被移除。,我们应该在学校实施零容忍政策。
30175,学校的零容忍政策不考虑违规情况，因此本质上是不公平的。,我们应该在学校实施零容忍政策。
30176,零容忍政策增加了不必要的警察干预。,我们应该在学校实施零容忍政策。
30177,零容忍政策缺乏细致入微，不允许教师有足够的自由去找到适合涉及学生和情况的惩罚。,在学校应采取零容忍政策。
30178,零容忍政策有助于学校取得更好的结果,在学校应该采取零容忍政策
30179,零容忍政策通常会导致受害者也受到惩罚。,我们应该在学校实行零容忍政策。
30180,零容忍政策为纪律提供了一个一贯的框架，以确保问题得到应有的重视。,在学校我们应该实行零容忍政策。
30181,零容忍政策在学生成为更严重问题之前将麻烦制造者从学校中清除，从而改善其他学生的学习环境。,我们应该在学校实行零容忍政策
30182,零容忍政策传递了强烈的信息，一旦被违反就会有严厉的后果。这些政策对保障学生的安全至关重要。,我们应该在学校实施零容忍政策。
30183,零容忍政策向学生、家长和社区传递了一个强烈的信号，即暴力和欺凌不会被容忍。,我们应该在学校实施零容忍政策。
30184,零容忍政策表明暴力和欺凌不会被容忍，从而使学校更安全。,我们应该在学校实行零容忍政策。
30185,零容忍政策将防止对不同学生给予不同程度的惩罚，从而营造更公平的环境。,我们应该在学校采取零容忍的政策。
30186,零容忍政策不使用人类判断，不是所有犯罪都相同，将它们一概视同只会导致过度刑事化。,在学校中，我们应该采取零容忍政策。
30187,学校的零容忍政策可能会导致学生因小事被开除或停学。,我们应该在学校实行零容忍政策。
30188,学校的零容忍政策将有助于孩子更好地表现。,在学校中我们应该采取零容忍政策。
30189,零容忍制度在军队中会促进更大的尊重和纪律。,在学校里我们应该采取零容忍政策。
30190,我们的学校系统不应该实行零容忍规则。孩子们都会犯错误。,在学校中我们应该实行零容忍政策。
30191,零容忍为所有人设定了清晰明确的准则。,在学校中，我们应该采取零容忍政策。
30192,零容忍会让年轻人无法自由表达自己，也无法从错误中学习。,我们应该在学校实行零容忍政策
30193,零容忍将改善教育水平和行为，从而带来更好的学习成果。,在学校中，我们应该实行零容忍政策
30194,零容忍政策不考虑可能存在的特殊情况，会在没有获得所有事实的情况下惩罚孩子。,学校应该采取零容忍政策。
30195,零容忍并不是件好事，对未成年人来说是严厉的惩罚。,我们应该在学校实行零容忍政策
30196,零容忍是保障学生安全最有效的措施。,我们应该在学校实行零容忍政策。
30197,零容忍意味着没有解释的余地，所以你可以根据孩子的行为惩罚他们，而不是为什么。,在学校中，我们应该采取零容忍的政策。
30198,在学校中，零容忍必须是强制性的，并且是阻止学校中经常发生的负面事件的唯一途径。,我们应该在学校实行零容忍政策
30199,零容忍政策是浪费时间。,在学校里我们应该实行零容忍政策。
30200,零容忍政策是适得其反的，对孩子们也是不公平的,我们应该在学校实施零容忍政策。
30201,零容忍政策是有帮助的，因为它们阻止了孩子的不良行为。,我们应该在学校实行零容忍政策。
30202,零容忍政策在减少欺凌和暴力方面是无效的。,我们应在学校实行零容忍政策。
30203,零容忍政策在彻底阻止枪支和毒品进入学校方面并不起作用，因此不应被采纳。,我们应该在学校内实行零容忍政策。
30204,零容忍政策过于严厉，处罚往往与所犯罪行不成比例。,我们应该在学校实施零容忍政策。
30205,零容忍政策是对不当行为最好的威慑力量，明确表示规则必须遵守，不存在灰色地带或误解。,我们应该在学校实施零容忍政策。
30206,零容忍政策是唯一有效的系统，可以使学校远离毒品和校园枪击的威胁。,我们应该在学校实施零容忍政策。
30207,零容忍政策过于严苛，对轻微违规惩罚过重。,我们应该在学校实行零容忍政策。
30208,零容忍政策对那些仍处于成长阶段、能够改变行为的学生来说过于严厉。,我们应该在学校实行零容忍政策。
30209,零容忍政策对儿童来说过于严格。,我们应在学校实施零容忍政策。
30210,零容忍政策是不合理的，且与学习过程背道而驰。,我们应该在学校实行零容忍政策。
30211,零容忍政策有时可能是不合理的。一名持有阿司匹林或布洛芬的学生可能因为持有毒品而被开除。,我们应该在学校实施零容忍政策
30212,零容忍政策对低收入和少数族裔学生造成了不成比例的伤害。,我们应该在学校采取零容忍政策。
30213,零容忍政策并不会增加学校的纪律。,我们应该在学校实施零容忍政策。
30214,零容忍政策不考虑个体情况，导致本可得到帮助的孩子在生活中失败。,在学校我们应该采取零容忍政策。
30215,零容忍政策对儿童无效。,在学校应该采取零容忍政策。
30216,零容忍政策在学校中无效。,我们应该在学校实行零容忍政策
30217,零容忍政策确保学生清楚地了解规则和法规的具体内容，不留任何模糊空间，从而确保更好的行为。,我们应该在学校实行零容忍政策。
30218,零容忍政策强制对所有学生执行相同的规则，从而减少歧视。,在学校中，我们应该采取零容忍政策。
30219,零容忍政策被证明在少数族裔学生中被不成比例地执行。,在学校里我们应该采取零容忍政策
30220,零容忍政策会产生有害的长期影响。被开除或停学的学生更有可能辍学。,我们应该在学校实施零容忍政策。
30221,零容忍政策有助于保障孩子的安全。,我们应该在学校实施零容忍政策。
30222,零容忍政策有助于保障人们的安全。,在学校中，我们应该采取零容忍政策。
30223,学校中的零容忍政策对于保障学生的安全环境是必要的。,在学校，我们应该采取零容忍政策。
30224,学校的零容忍政策有助于营造更安全、没有欺凌的环境。,在学校里我们应该采取零容忍政策。
30225,学校的零容忍政策太过严厉。我们必须记住这些孩子还在发育阶段，他们需要这种教育来在生活中取得成功。,我们应该在学校实施零容忍政策。
30226,学校的零容忍政策过于严格和不必要。,我们应该在学校实施零容忍政策。
30227,学校的零容忍政策是不公平的，因为它们对通常是轻微违规的情况没有考虑，并且几乎没有使学校更安全的效果。,我们应该在学校实施零容忍政策
30228,学校的零容忍政策可能会导致对误解的草率处罚。,我们应该在学校实施零容忍政策。
30229,零容忍政策通过立即移除问题来使学校更安全。,在学校中，我们应该采取零容忍的政策。
30230,零容忍政策缺乏常识，经常惩罚无辜学生。,我们应该在学校实行零容忍政策。
30231,零容忍政策缺乏常识，因为它不允许第二次机会，犯一个错误就会被开除。这给学生施加了太大压力。,我们应该在学校实施零容忍政策。
30232,零容忍政策没有给解释情况的余地，这对被惩罚的个体是不公平的，也会给整个学校社区传递负面信息。,我们应该在学校实施零容忍政策。
30233,零容忍政策不留任何余地供学校探究不良行为背后的情况，这对孩子的情绪状态造成伤害，并往往导致不良行为的再次发生。,我们应该在学校实施零容忍政策
30234,零容忍政策对个人可能看起来不公平，但学校里的不良和危险行为会像野火般迅速蔓延。有时我们必须以个人为例，造福大众。,我们应该在学校实施零容忍政策。
30235,零容忍政策可以让学生为现实世界做好准备。,我们应该在学校实行零容忍政策
30236,零容忍政策提供了一个安全空间,我们应该在学校实行零容忍政策。
30237,零容忍政策几乎不留有任何细微差别的空间，因此导致许多不公平的惩罚。,我们应该在学校实行零容忍政策。
30238,零容忍政策向我们的孩子传递了所有错误的信息；它告诉他们人们不应该有同情心，情况永远不重要，而且永远不应该给予宽容和第二次机会。,我们应该在学校实行零容忍的政策。
30239,应尽一切努力避免零容忍政策，因为这可能导致儿童被不公平地逐出学校。,在学校中我们应该执行零容忍政策。
30240,零容忍政策教会学生如何遵守学校的规则和准则，从而使学生更加自律，创造更好的学习环境。,在学校应该采取零容忍政策。
30241,零容忍政策不公平地针对有色学生，并持续延续了刻板印象。,在学校中，我们应该采取零容忍的政策。
30242,零容忍政策可能会导致校园枪击案进一步上升，因为仅因单一违规而将学生开除可能会推动他们走向极端，并想要报复。,我们应该在学校里采取零容忍政策。
30243,零容忍政策不允许学生表达个性。,我们应该在学校实施零容忍政策
30244,学校的零容忍政策使教师能够更安全地感到学生遵守规则，从而创造更少干扰的课堂环境，使学生受益。,我们应该在学校实施零容忍政策
30245,学校的零容忍政策会将有问题的学生推入绝望的境地，剥夺了改造和引导他们走向积极生产力道路的机会。,我们应该在学校实行零容忍政策
30246,学校应严格执行零容忍政策，以确保为所有人营造安全的学习环境。,我们应该在学校实行零容忍政策。
30247,学校的零容忍政策教导学生责任和尊重，应该被采纳。,在学校应该实行零容忍政策。
30248,学校的零容忍政策可能会导致学生被不公正地开除或被指控做错事。,我们应该在学校实行零容忍政策。
30249,零容忍政策是一项糟糕的规定。过于严厉和过于困难，危害学生在和平环境中学习的能力。,我们应该在学校实施零容忍政策。
30250,零容忍政策过于严厉，甚至连小错误都不允许。学生感到恐惧，不再适合学习。,我们应该在学校实行零容忍政策。
30251,零容忍政策导致学生遵守所有学校法规。这是学生纪律的一种必要工具。,我们应在学校实施零容忍政策
30252,应该采取零容忍政策来教育孩子纪律，帮助他们为生活中必须遵守规则做好准备。,我们应该在学校实施零容忍政策。
30253,零容忍政策有效果——想想三十年前的学校，当时这一政策很普遍。结果孩子们很守纪律，与如今学校使用温和方法相比，孩子的行为有所不同。,在学校应该采取零容忍的政策
30254,零容忍政策强化了行为模式，并没有解决导致该情况的潜在问题。,在学校中，我们应该实行零容忍政策。
30255,零容忍导致过于纪律严厉的方式，并且无法区分所有细微的违规程度。,在学校里，我们应该采取零容忍政策。
30256,零容忍策略清除可能会造成未来危害的因素,我们应该在学校实施零容忍政策
30257,零容忍政策对被错误指控违反规定的人可能是不公正的。,我们应该在学校实行零容忍政策
30258,动物园里的动物被非自然限制。,我们应该废除动物园
30259,动物园为动物提供了不自然的生活条件，对它们的物种造成伤害。,我们应该废除动物园
30260,动物园让动物在安全的环境中生活，并提供持续的食物来源。,我们应该废除动物园
30261,动物园可以继续保护许多物种，同时提供了许多在野外因栖息地丧失和偷猎而无法繁殖的动物出生的机会。,我们应该废除动物园
30262,动物园让人们有机会接触到他们可能不会了解的动物，并激发了对保护工作的兴趣。,我们应该废除动物园。
30263,动物园让人们能够亲身体验那些他们可能永远无法接触到的动物，并且在对动物进行适当照顾和尊重的情况下，对它们来说是完全安全的。,我们应该废除动物园。
30264,动物园让人们了解动物，从而增加保护动物的努力。,我们应该废除动物园
30265,动物园让人们可以看到大多数人在其实际栖息地中几乎见不到的动物。,我们应该废除动物园
30266,动物园让人们能够看到许多生活在自然栖息地中的动物，这些是大多数人平常很难见到的。,我们应该废除动物园
30267,动物园让社会能够接触到通常不会接触到的动物，从而培养对它们的同情心。这种同情心将减少对这些动物造成的伤害。,我们应该废除动物园
30268,动物园让我们能够接触到我们以其他方式无法看到的动物。,我们应该废除动物园
30269,动物园让我们能看到平常无法接触的动物，并培养对它们的怜悯心，这样我们就更不容易在自然环境中伤害它们。,我们应该废除动物园
30270,动物园让我们有机会看到那些我们在其他地方无法见到的动物。,我们应该废除动物园
30271,动物园让我们有机会研究动物，学习如何更好地保护它们及它们的物种。,我们应该废除动物园。
